"Tabela 3653 - Produção Física Industrial, por seções e atividades industriais"
"Variável - Índice de base fixa sem ajuste sazonal (Base: média de 2012 = 100) (Número-índice)"
"Mês";"Unidade da Federação";"Seções e atividades industriais (CNAE 2.0)";""
"junho 2006";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"134,8"
"junho 2006";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"junho 2006";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"julho 2006";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"157,8"
"julho 2006";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"julho 2006";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"agosto 2006";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"188,8"
"agosto 2006";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"agosto 2006";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"setembro 2006";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"148,9"
"setembro 2006";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"setembro 2006";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"outubro 2006";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"154,0"
"outubro 2006";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"outubro 2006";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"novembro 2006";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"152,4"
"novembro 2006";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"novembro 2006";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"dezembro 2006";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"77,1"
"dezembro 2006";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"dezembro 2006";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"janeiro 2007";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"98,8"
"janeiro 2007";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"janeiro 2007";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"fevereiro 2007";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"111,0"
"fevereiro 2007";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"fevereiro 2007";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"março 2007";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"118,6"
"março 2007";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"março 2007";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"abril 2007";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"111,1"
"abril 2007";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"abril 2007";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"maio 2007";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"151,5"
"maio 2007";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"maio 2007";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"junho 2007";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"123,5"
"junho 2007";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"junho 2007";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"julho 2007";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"137,5"
"julho 2007";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"julho 2007";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"agosto 2007";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"146,1"
"agosto 2007";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"agosto 2007";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"setembro 2007";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"118,4"
"setembro 2007";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"setembro 2007";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"outubro 2007";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"140,1"
"outubro 2007";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"outubro 2007";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"novembro 2007";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"144,8"
"novembro 2007";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"novembro 2007";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"dezembro 2007";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"88,9"
"dezembro 2007";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"dezembro 2007";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"janeiro 2008";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"103,8"
"janeiro 2008";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"janeiro 2008";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"fevereiro 2008";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"93,9"
"fevereiro 2008";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"fevereiro 2008";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"março 2008";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"108,3"
"março 2008";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"março 2008";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"abril 2008";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"129,5"
"abril 2008";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"abril 2008";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"maio 2008";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"121,3"
"maio 2008";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"maio 2008";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"junho 2008";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"138,8"
"junho 2008";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"junho 2008";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"julho 2008";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"151,5"
"julho 2008";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"julho 2008";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"agosto 2008";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"140,7"
"agosto 2008";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"agosto 2008";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"setembro 2008";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"154,7"
"setembro 2008";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"setembro 2008";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"outubro 2008";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"161,2"
"outubro 2008";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"outubro 2008";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"novembro 2008";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"159,5"
"novembro 2008";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"novembro 2008";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"dezembro 2008";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"104,9"
"dezembro 2008";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"dezembro 2008";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"janeiro 2009";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"93,0"
"janeiro 2009";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"janeiro 2009";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"fevereiro 2009";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"98,7"
"fevereiro 2009";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"fevereiro 2009";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"março 2009";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"128,9"
"março 2009";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"março 2009";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"abril 2009";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"152,9"
"abril 2009";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"abril 2009";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"maio 2009";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"133,1"
"maio 2009";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"maio 2009";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"junho 2009";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"151,1"
"junho 2009";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"junho 2009";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"julho 2009";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"148,9"
"julho 2009";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"julho 2009";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"agosto 2009";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"141,1"
"agosto 2009";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"agosto 2009";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"setembro 2009";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"145,0"
"setembro 2009";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"setembro 2009";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"outubro 2009";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"144,8"
"outubro 2009";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"outubro 2009";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"novembro 2009";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"131,6"
"novembro 2009";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"novembro 2009";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"dezembro 2009";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"110,6"
"dezembro 2009";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"dezembro 2009";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"janeiro 2010";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"85,1"
"janeiro 2010";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"janeiro 2010";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"fevereiro 2010";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"104,8"
"fevereiro 2010";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"fevereiro 2010";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"março 2010";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"134,0"
"março 2010";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"março 2010";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"abril 2010";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"126,2"
"abril 2010";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"abril 2010";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"maio 2010";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"134,3"
"maio 2010";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"maio 2010";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"junho 2010";"Ceará";"3.14 Confecção de artigos do vestuário e acessórios";"143,1"
"junho 2010";"Pernambuco";"3.14 Confecção de artigos do vestuário e acessórios";"-"
"junho 2010";"Bahia";"3.14 Confecção de artigos do vestuário e acessórios";"-"
