"Tabela 3653 - Produção Física Industrial, por seções e atividades industriais"
"Variável - Índice de base fixa sem ajuste sazonal (Base: média de 2012 = 100) (Número-índice)"
"Mês";"Unidade da Federação";"Seções e atividades industriais (CNAE 2.0)";""
"maio 2010";"Pernambuco";"3.24 Metalurgia";"-"
"maio 2010";"Bahia";"3.24 Metalurgia";"116,8"
"junho 2010";"Ceará";"3.24 Metalurgia";"-"
"junho 2010";"Pernambuco";"3.24 Metalurgia";"-"
"junho 2010";"Bahia";"3.24 Metalurgia";"120,2"
"julho 2010";"Ceará";"3.24 Metalurgia";"-"
"julho 2010";"Pernambuco";"3.24 Metalurgia";"-"
"julho 2010";"Bahia";"3.24 Metalurgia";"148,2"
"agosto 2010";"Ceará";"3.24 Metalurgia";"-"
"agosto 2010";"Pernambuco";"3.24 Metalurgia";"-"
"agosto 2010";"Bahia";"3.24 Metalurgia";"137,4"
"setembro 2010";"Ceará";"3.24 Metalurgia";"-"
"setembro 2010";"Pernambuco";"3.24 Metalurgia";"-"
"setembro 2010";"Bahia";"3.24 Metalurgia";"110,1"
"outubro 2010";"Ceará";"3.24 Metalurgia";"-"
"outubro 2010";"Pernambuco";"3.24 Metalurgia";"-"
"outubro 2010";"Bahia";"3.24 Metalurgia";"126,8"
"novembro 2010";"Ceará";"3.24 Metalurgia";"-"
"novembro 2010";"Pernambuco";"3.24 Metalurgia";"-"
"novembro 2010";"Bahia";"3.24 Metalurgia";"130,5"
"dezembro 2010";"Ceará";"3.24 Metalurgia";"-"
"dezembro 2010";"Pernambuco";"3.24 Metalurgia";"-"
"dezembro 2010";"Bahia";"3.24 Metalurgia";"112,5"
"janeiro 2011";"Ceará";"3.24 Metalurgia";"-"
"janeiro 2011";"Pernambuco";"3.24 Metalurgia";"-"
"janeiro 2011";"Bahia";"3.24 Metalurgia";"118,9"
"fevereiro 2011";"Ceará";"3.24 Metalurgia";"-"
"fevereiro 2011";"Pernambuco";"3.24 Metalurgia";"-"
"fevereiro 2011";"Bahia";"3.24 Metalurgia";"101,1"
"março 2011";"Ceará";"3.24 Metalurgia";"-"
"março 2011";"Pernambuco";"3.24 Metalurgia";"-"
"março 2011";"Bahia";"3.24 Metalurgia";"115,5"
"abril 2011";"Ceará";"3.24 Metalurgia";"-"
"abril 2011";"Pernambuco";"3.24 Metalurgia";"-"
"abril 2011";"Bahia";"3.24 Metalurgia";"112,8"
"maio 2011";"Ceará";"3.24 Metalurgia";"-"
"maio 2011";"Pernambuco";"3.24 Metalurgia";"-"
"maio 2011";"Bahia";"3.24 Metalurgia";"117,4"
"junho 2011";"Ceará";"3.24 Metalurgia";"-"
"junho 2011";"Pernambuco";"3.24 Metalurgia";"-"
"junho 2011";"Bahia";"3.24 Metalurgia";"111,4"
"julho 2011";"Ceará";"3.24 Metalurgia";"-"
"julho 2011";"Pernambuco";"3.24 Metalurgia";"-"
"julho 2011";"Bahia";"3.24 Metalurgia";"94,0"
"agosto 2011";"Ceará";"3.24 Metalurgia";"-"
"agosto 2011";"Pernambuco";"3.24 Metalurgia";"-"
"agosto 2011";"Bahia";"3.24 Metalurgia";"105,2"
"setembro 2011";"Ceará";"3.24 Metalurgia";"-"
"setembro 2011";"Pernambuco";"3.24 Metalurgia";"-"
"setembro 2011";"Bahia";"3.24 Metalurgia";"114,1"
"outubro 2011";"Ceará";"3.24 Metalurgia";"-"
"outubro 2011";"Pernambuco";"3.24 Metalurgia";"-"
"outubro 2011";"Bahia";"3.24 Metalurgia";"113,7"
"novembro 2011";"Ceará";"3.24 Metalurgia";"-"
"novembro 2011";"Pernambuco";"3.24 Metalurgia";"-"
"novembro 2011";"Bahia";"3.24 Metalurgia";"114,3"
"dezembro 2011";"Ceará";"3.24 Metalurgia";"-"
"dezembro 2011";"Pernambuco";"3.24 Metalurgia";"-"
"dezembro 2011";"Bahia";"3.24 Metalurgia";"114,4"
"janeiro 2012";"Ceará";"3.24 Metalurgia";"97,7"
"janeiro 2012";"Pernambuco";"3.24 Metalurgia";"102,7"
"janeiro 2012";"Bahia";"3.24 Metalurgia";"116,2"
"fevereiro 2012";"Ceará";"3.24 Metalurgia";"80,3"
"fevereiro 2012";"Pernambuco";"3.24 Metalurgia";"97,7"
"fevereiro 2012";"Bahia";"3.24 Metalurgia";"101,9"
"março 2012";"Ceará";"3.24 Metalurgia";"95,1"
"março 2012";"Pernambuco";"3.24 Metalurgia";"106,3"
"março 2012";"Bahia";"3.24 Metalurgia";"111,4"
"abril 2012";"Ceará";"3.24 Metalurgia";"81,4"
"abril 2012";"Pernambuco";"3.24 Metalurgia";"99,8"
"abril 2012";"Bahia";"3.24 Metalurgia";"105,4"
"maio 2012";"Ceará";"3.24 Metalurgia";"89,7"
"maio 2012";"Pernambuco";"3.24 Metalurgia";"95,4"
"maio 2012";"Bahia";"3.24 Metalurgia";"91,1"
"junho 2012";"Ceará";"3.24 Metalurgia";"77,9"
"junho 2012";"Pernambuco";"3.24 Metalurgia";"94,5"
"junho 2012";"Bahia";"3.24 Metalurgia";"72,8"
"julho 2012";"Ceará";"3.24 Metalurgia";"98,5"
"julho 2012";"Pernambuco";"3.24 Metalurgia";"105,0"
"julho 2012";"Bahia";"3.24 Metalurgia";"59,5"
"agosto 2012";"Ceará";"3.24 Metalurgia";"131,0"
"agosto 2012";"Pernambuco";"3.24 Metalurgia";"105,3"
"agosto 2012";"Bahia";"3.24 Metalurgia";"63,3"
"setembro 2012";"Ceará";"3.24 Metalurgia";"114,5"
"setembro 2012";"Pernambuco";"3.24 Metalurgia";"97,5"
"setembro 2012";"Bahia";"3.24 Metalurgia";"112,5"
"outubro 2012";"Ceará";"3.24 Metalurgia";"117,8"
"outubro 2012";"Pernambuco";"3.24 Metalurgia";"100,9"
"outubro 2012";"Bahia";"3.24 Metalurgia";"125,2"
"novembro 2012";"Ceará";"3.24 Metalurgia";"116,2"
"novembro 2012";"Pernambuco";"3.24 Metalurgia";"104,5"
"novembro 2012";"Bahia";"3.24 Metalurgia";"116,4"
"dezembro 2012";"Ceará";"3.24 Metalurgia";"99,8"
"dezembro 2012";"Pernambuco";"3.24 Metalurgia";"90,4"
"dezembro 2012";"Bahia";"3.24 Metalurgia";"124,2"
"janeiro 2013";"Ceará";"3.24 Metalurgia";"119,7"
"janeiro 2013";"Pernambuco";"3.24 Metalurgia";"104,2"
"janeiro 2013";"Bahia";"3.24 Metalurgia";"129,2"
"fevereiro 2013";"Ceará";"3.24 Metalurgia";"108,3"
"fevereiro 2013";"Pernambuco";"3.24 Metalurgia";"97,0"
"fevereiro 2013";"Bahia";"3.24 Metalurgia";"117,2"
"março 2013";"Ceará";"3.24 Metalurgia";"117,0"
"março 2013";"Pernambuco";"3.24 Metalurgia";"96,0"
"março 2013";"Bahia";"3.24 Metalurgia";"125,5"
"abril 2013";"Ceará";"3.24 Metalurgia";"128,2"
"abril 2013";"Pernambuco";"3.24 Metalurgia";"104,5"
"abril 2013";"Bahia";"3.24 Metalurgia";"120,8"
"maio 2013";"Ceará";"3.24 Metalurgia";"129,9"
"maio 2013";"Pernambuco";"3.24 Metalurgia";"108,2"
"maio 2013";"Bahia";"3.24 Metalurgia";"128,0"
"junho 2013";"Ceará";"3.24 Metalurgia";"86,2"
"junho 2013";"Pernambuco";"3.24 Metalurgia";"97,2"
"junho 2013";"Bahia";"3.24 Metalurgia";"118,1"
"julho 2013";"Ceará";"3.24 Metalurgia";"133,7"
"julho 2013";"Pernambuco";"3.24 Metalurgia";"103,8"
"julho 2013";"Bahia";"3.24 Metalurgia";"113,9"
"agosto 2013";"Ceará";"3.24 Metalurgia";"130,0"
"agosto 2013";"Pernambuco";"3.24 Metalurgia";"103,4"
"agosto 2013";"Bahia";"3.24 Metalurgia";"125,2"
"setembro 2013";"Ceará";"3.24 Metalurgia";"125,9"
"setembro 2013";"Pernambuco";"3.24 Metalurgia";"105,2"
"setembro 2013";"Bahia";"3.24 Metalurgia";"116,2"
"outubro 2013";"Ceará";"3.24 Metalurgia";"133,4"
"outubro 2013";"Pernambuco";"3.24 Metalurgia";"113,9"
"outubro 2013";"Bahia";"3.24 Metalurgia";"134,9"
"novembro 2013";"Ceará";"3.24 Metalurgia";"128,6"
