"Tabela 3653 - Produção Física Industrial, por seções e atividades industriais"
"Variável - Índice de base fixa sem ajuste sazonal (Base: média de 2012 = 100) (Número-índice)"
"Mês";"Unidade da Federação";"Seções e atividades industriais (CNAE 2.0)";""
"setembro 2013";"Ceará";"2 Indústrias extrativas";"-"
"setembro 2013";"Pernambuco";"2 Indústrias extrativas";"-"
"setembro 2013";"Bahia";"2 Indústrias extrativas";"105,3"
"outubro 2013";"Ceará";"2 Indústrias extrativas";"-"
"outubro 2013";"Pernambuco";"2 Indústrias extrativas";"-"
"outubro 2013";"Bahia";"2 Indústrias extrativas";"104,5"
"novembro 2013";"Ceará";"2 Indústrias extrativas";"-"
"novembro 2013";"Pernambuco";"2 Indústrias extrativas";"-"
"novembro 2013";"Bahia";"2 Indústrias extrativas";"100,9"
"dezembro 2013";"Ceará";"2 Indústrias extrativas";"-"
"dezembro 2013";"Pernambuco";"2 Indústrias extrativas";"-"
"dezembro 2013";"Bahia";"2 Indústrias extrativas";"103,9"
"janeiro 2014";"Ceará";"2 Indústrias extrativas";"-"
"janeiro 2014";"Pernambuco";"2 Indústrias extrativas";"-"
"janeiro 2014";"Bahia";"2 Indústrias extrativas";"102,4"
"fevereiro 2014";"Ceará";"2 Indústrias extrativas";"-"
"fevereiro 2014";"Pernambuco";"2 Indústrias extrativas";"-"
"fevereiro 2014";"Bahia";"2 Indústrias extrativas";"92,8"
"março 2014";"Ceará";"2 Indústrias extrativas";"-"
"março 2014";"Pernambuco";"2 Indústrias extrativas";"-"
"março 2014";"Bahia";"2 Indústrias extrativas";"102,7"
"abril 2014";"Ceará";"2 Indústrias extrativas";"-"
"abril 2014";"Pernambuco";"2 Indústrias extrativas";"-"
"abril 2014";"Bahia";"2 Indústrias extrativas";"97,3"
"maio 2014";"Ceará";"2 Indústrias extrativas";"-"
"maio 2014";"Pernambuco";"2 Indústrias extrativas";"-"
"maio 2014";"Bahia";"2 Indústrias extrativas";"102,5"
"junho 2014";"Ceará";"2 Indústrias extrativas";"-"
"junho 2014";"Pernambuco";"2 Indústrias extrativas";"-"
"junho 2014";"Bahia";"2 Indústrias extrativas";"99,4"
"julho 2014";"Ceará";"2 Indústrias extrativas";"-"
"julho 2014";"Pernambuco";"2 Indústrias extrativas";"-"
"julho 2014";"Bahia";"2 Indústrias extrativas";"107,8"
"agosto 2014";"Ceará";"2 Indústrias extrativas";"-"
"agosto 2014";"Pernambuco";"2 Indústrias extrativas";"-"
"agosto 2014";"Bahia";"2 Indústrias extrativas";"104,5"
"setembro 2014";"Ceará";"2 Indústrias extrativas";"-"
"setembro 2014";"Pernambuco";"2 Indústrias extrativas";"-"
"setembro 2014";"Bahia";"2 Indústrias extrativas";"95,8"
"outubro 2014";"Ceará";"2 Indústrias extrativas";"-"
"outubro 2014";"Pernambuco";"2 Indústrias extrativas";"-"
"outubro 2014";"Bahia";"2 Indústrias extrativas";"99,8"
"novembro 2014";"Ceará";"2 Indústrias extrativas";"-"
"novembro 2014";"Pernambuco";"2 Indústrias extrativas";"-"
"novembro 2014";"Bahia";"2 Indústrias extrativas";"101,1"
"dezembro 2014";"Ceará";"2 Indústrias extrativas";"-"
"dezembro 2014";"Pernambuco";"2 Indústrias extrativas";"-"
"dezembro 2014";"Bahia";"2 Indústrias extrativas";"102,1"
"janeiro 2015";"Ceará";"2 Indústrias extrativas";"-"
"janeiro 2015";"Pernambuco";"2 Indústrias extrativas";"-"
"janeiro 2015";"Bahia";"2 Indústrias extrativas";"94,1"
"fevereiro 2015";"Ceará";"2 Indústrias extrativas";"-"
"fevereiro 2015";"Pernambuco";"2 Indústrias extrativas";"-"
"fevereiro 2015";"Bahia";"2 Indústrias extrativas";"88,9"
"março 2015";"Ceará";"2 Indústrias extrativas";"-"
"março 2015";"Pernambuco";"2 Indústrias extrativas";"-"
"março 2015";"Bahia";"2 Indústrias extrativas";"102,0"
"abril 2015";"Ceará";"2 Indústrias extrativas";"-"
"abril 2015";"Pernambuco";"2 Indústrias extrativas";"-"
"abril 2015";"Bahia";"2 Indústrias extrativas";"96,6"
"maio 2015";"Ceará";"2 Indústrias extrativas";"-"
"maio 2015";"Pernambuco";"2 Indústrias extrativas";"-"
"maio 2015";"Bahia";"2 Indústrias extrativas";"98,1"
"junho 2015";"Ceará";"2 Indústrias extrativas";"-"
"junho 2015";"Pernambuco";"2 Indústrias extrativas";"-"
"junho 2015";"Bahia";"2 Indústrias extrativas";"95,1"
"julho 2015";"Ceará";"2 Indústrias extrativas";"-"
"julho 2015";"Pernambuco";"2 Indústrias extrativas";"-"
"julho 2015";"Bahia";"2 Indústrias extrativas";"96,4"
"agosto 2015";"Ceará";"2 Indústrias extrativas";"-"
"agosto 2015";"Pernambuco";"2 Indústrias extrativas";"-"
"agosto 2015";"Bahia";"2 Indústrias extrativas";"96,3"
"setembro 2015";"Ceará";"2 Indústrias extrativas";"-"
"setembro 2015";"Pernambuco";"2 Indústrias extrativas";"-"
"setembro 2015";"Bahia";"2 Indústrias extrativas";"93,0"
"outubro 2015";"Ceará";"2 Indústrias extrativas";"-"
"outubro 2015";"Pernambuco";"2 Indústrias extrativas";"-"
"outubro 2015";"Bahia";"2 Indústrias extrativas";"94,1"
"novembro 2015";"Ceará";"2 Indústrias extrativas";"-"
"novembro 2015";"Pernambuco";"2 Indústrias extrativas";"-"
"novembro 2015";"Bahia";"2 Indústrias extrativas";"84,4"
"dezembro 2015";"Ceará";"2 Indústrias extrativas";"-"
"dezembro 2015";"Pernambuco";"2 Indústrias extrativas";"-"
"dezembro 2015";"Bahia";"2 Indústrias extrativas";"90,0"
"janeiro 2016";"Ceará";"2 Indústrias extrativas";"-"
"janeiro 2016";"Pernambuco";"2 Indústrias extrativas";"-"
"janeiro 2016";"Bahia";"2 Indústrias extrativas";"84,8"
"fevereiro 2016";"Ceará";"2 Indústrias extrativas";"-"
"fevereiro 2016";"Pernambuco";"2 Indústrias extrativas";"-"
"fevereiro 2016";"Bahia";"2 Indústrias extrativas";"77,3"
"março 2016";"Ceará";"2 Indústrias extrativas";"-"
"março 2016";"Pernambuco";"2 Indústrias extrativas";"-"
"março 2016";"Bahia";"2 Indústrias extrativas";"80,7"
"abril 2016";"Ceará";"2 Indústrias extrativas";"-"
"abril 2016";"Pernambuco";"2 Indústrias extrativas";"-"
"abril 2016";"Bahia";"2 Indústrias extrativas";"79,2"
"maio 2016";"Ceará";"2 Indústrias extrativas";"-"
"maio 2016";"Pernambuco";"2 Indústrias extrativas";"-"
"maio 2016";"Bahia";"2 Indústrias extrativas";"75,8"
"junho 2016";"Ceará";"2 Indústrias extrativas";"-"
"junho 2016";"Pernambuco";"2 Indústrias extrativas";"-"
"junho 2016";"Bahia";"2 Indústrias extrativas";"69,9"
"julho 2016";"Ceará";"2 Indústrias extrativas";"-"
"julho 2016";"Pernambuco";"2 Indústrias extrativas";"-"
"julho 2016";"Bahia";"2 Indústrias extrativas";"74,7"
"agosto 2016";"Ceará";"2 Indústrias extrativas";"-"
"agosto 2016";"Pernambuco";"2 Indústrias extrativas";"-"
"agosto 2016";"Bahia";"2 Indústrias extrativas";"72,1"
"setembro 2016";"Ceará";"2 Indústrias extrativas";"-"
"setembro 2016";"Pernambuco";"2 Indústrias extrativas";"-"
"setembro 2016";"Bahia";"2 Indústrias extrativas";"67,8"
"outubro 2016";"Ceará";"2 Indústrias extrativas";"-"
"outubro 2016";"Pernambuco";"2 Indústrias extrativas";"-"
"outubro 2016";"Bahia";"2 Indústrias extrativas";"66,1"
"novembro 2016";"Ceará";"2 Indústrias extrativas";"-"
"novembro 2016";"Pernambuco";"2 Indústrias extrativas";"-"
"novembro 2016";"Bahia";"2 Indústrias extrativas";"63,6"
"dezembro 2016";"Ceará";"2 Indústrias extrativas";"-"
"dezembro 2016";"Pernambuco";"2 Indústrias extrativas";"-"
"dezembro 2016";"Bahia";"2 Indústrias extrativas";"62,7"
"janeiro 2017";"Ceará";"2 Indústrias extrativas";"-"
"janeiro 2017";"Pernambuco";"2 Indústrias extrativas";"-"
"janeiro 2017";"Bahia";"2 Indústrias extrativas";"67,6"
"fevereiro 2017";"Ceará";"2 Indústrias extrativas";"-"
"fevereiro 2017";"Pernambuco";"2 Indústrias extrativas";"-"
"fevereiro 2017";"Bahia";"2 Indústrias extrativas";"68,7"
"março 2017";"Ceará";"2 Indústrias extrativas";"-"
"março 2017";"Pernambuco";"2 Indústrias extrativas";"-"
"março 2017";"Bahia";"2 Indústrias extrativas";"73,1"
"abril 2017";"Ceará";"2 Indústrias extrativas";"-"
"abril 2017";"Pernambuco";"2 Indústrias extrativas";"-"
"abril 2017";"Bahia";"2 Indústrias extrativas";"71,9"
"maio 2017";"Ceará";"2 Indústrias extrativas";"-"
"maio 2017";"Pernambuco";"2 Indústrias extrativas";"-"
"maio 2017";"Bahia";"2 Indústrias extrativas";"74,8"
"junho 2017";"Ceará";"2 Indústrias extrativas";"-"
"junho 2017";"Pernambuco";"2 Indústrias extrativas";"-"
"junho 2017";"Bahia";"2 Indústrias extrativas";"71,4"
"julho 2017";"Ceará";"2 Indústrias extrativas";"-"
"julho 2017";"Pernambuco";"2 Indústrias extrativas";"-"
"julho 2017";"Bahia";"2 Indústrias extrativas";"79,2"
"agosto 2017";"Ceará";"2 Indústrias extrativas";"-"
"agosto 2017";"Pernambuco";"2 Indústrias extrativas";"-"
"agosto 2017";"Bahia";"2 Indústrias extrativas";"81,4"
"setembro 2017";"Ceará";"2 Indústrias extrativas";"-"
"setembro 2017";"Pernambuco";"2 Indústrias extrativas";"-"
"setembro 2017";"Bahia";"2 Indústrias extrativas";"77,3"
"outubro 2017";"Ceará";"2 Indústrias extrativas";"-"
"outubro 2017";"Pernambuco";"2 Indústrias extrativas";"-"
"outubro 2017";"Bahia";"2 Indústrias extrativas";"78,9"
"novembro 2017";"Ceará";"2 Indústrias extrativas";"-"
"novembro 2017";"Pernambuco";"2 Indústrias extrativas";"-"
"novembro 2017";"Bahia";"2 Indústrias extrativas";"74,8"
"dezembro 2017";"Ceará";"2 Indústrias extrativas";"-"
"dezembro 2017";"Pernambuco";"2 Indústrias extrativas";"-"
"dezembro 2017";"Bahia";"2 Indústrias extrativas";"-"
"Fonte: IBGE - Pesquisa Industrial Mensal - Produção Física"
