"Tabela 3653 - Produção Física Industrial, por seções e atividades industriais"
"Variável - Índice de base fixa sem ajuste sazonal (Base: média de 2012 = 100) (Número-índice)"
"Mês";"Unidade da Federação";"Seções e atividades industriais (CNAE 2.0)";""
"setembro 2005";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"setembro 2005";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"outubro 2005";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"outubro 2005";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"outubro 2005";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"novembro 2005";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"novembro 2005";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"novembro 2005";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"dezembro 2005";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"dezembro 2005";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"dezembro 2005";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"janeiro 2006";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"janeiro 2006";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"janeiro 2006";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"fevereiro 2006";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"fevereiro 2006";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"fevereiro 2006";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"março 2006";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"março 2006";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"março 2006";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"abril 2006";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"abril 2006";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"abril 2006";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"maio 2006";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"maio 2006";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"maio 2006";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"junho 2006";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"junho 2006";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"junho 2006";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"julho 2006";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"julho 2006";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"julho 2006";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"agosto 2006";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"agosto 2006";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"agosto 2006";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"setembro 2006";"Ceará";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"setembro 2006";"Pernambuco";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
"setembro 2006";"Bahia";"3.30 Fabricação de outros equipamentos de transporte, exceto veículos automotores";"-"
