"Tabela 3653 - Produção Física Industrial, por seções e atividades industriais"
"Variável - Índice de base fixa sem ajuste sazonal (Base: média de 2012 = 100) (Número-índice)"
"Mês";"Unidade da Federação";"Seções e atividades industriais (CNAE 2.0)";""
"maio 2011";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"maio 2011";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"junho 2011";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"junho 2011";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"junho 2011";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"julho 2011";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"julho 2011";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"julho 2011";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"agosto 2011";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"agosto 2011";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"agosto 2011";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
"setembro 2011";"Ceará";"3.12 Fabricação de produtos do fumo";"-"
"setembro 2011";"Pernambuco";"3.12 Fabricação de produtos do fumo";"-"
"setembro 2011";"Bahia";"3.12 Fabricação de produtos do fumo";"-"
